3,405,715,0
3,398,18,0
4,802,371,1
1,546,817,1
5,26,525,0
2,418,806,0
4,430,101,1
2,456,533,0
4,354,988,0
1,827,319,0
5,579,68,1
1,658,165,0
3,265,890,0
4,507,633,0
4,537,841,0
1,885,782,0
1,912,686,0
4,293,577,0
3,220,949,0
1,738,43,0
1,611,974,1
1,236,967,1
4,737,368,1
2,945,153,1
5,868,922,0
3,645,919,1
4,657,469,1
2,976,915,1
4,248,286,1
3,553,437,1
2,256,527,0
5,713,895,0
4,559,300,1
5,325,147,1
3,724,966,1
3,762,425,1
4,46,575,0
1,491,80,0
3,823,635,1
1,417,988,1
4,259,183,1
5,142,688,0
4,68,154,1
1,808,85,0
4,817,331,1
2,792,251,1
5,100,486,0
5,834,507,1
5,186,765,0
3,272,890,0
2,599,141,1
2,192,66,1
5,483,582,0
2,907,693,1
2,628,237,1
3,412,674,0
4,252,30,1
2,111,317,0
3,820,424,1
4,68,956,0
5,178,795,0
2,766,209,1
5,305,624,0
2,357,308,1
4,670,192,1
4,590,205,1
2,372,774,0
1,697,20,0
5,876,488,1
5,810,372,1
4,288,415,0
4,355,729,0
5,5,862,0
1,546,106,0
1,483,894,1
4,715,441,1
1,709,229,0
2,405,695,0
1,831,480,0
4,405,889,0
4,119,494,0
2,623,68,1
5,43,314,0
3,893,585,1
2,242,826,0
4,41,214,0
1,136,161,1
1,698,100,0
1,423,883,1
4,444,523,1
2,123,599,0
5,306,426,0
4,797,860,1
5,829,671,1
1,663,816,1
4,875,163,1
5,514,789,0
2,648,269,1
4,674,421,1
2,110,199,0
1,173,598,1
4,214,770,0
5,370,935,0
2,56,244,0
2,300,307,0
3,920,35,1
2,497,548,0
4,849,930,1
4,981,474,1
2,244,632,0
1,217,687,1
4,640,656,1
1,335,448,1
1,658,505,0
2,470,458,1
3,912,348,1
5,239,754,0
2,109,612,0
4,465,323,1
4,57,232,0
2,655,125,1
2,394,838,0
3,693,659,1
4,416,585,0
3,239,838,0
1,492,379,0
3,187,68,0
1,368,4,0
5,618,108,1
1,8,175,1
2,404,277,1
2,749,3,1
2,925,75,1
4,989,219,1
4,311,823,0
1,800,870,1
4,609,973,0
5,196,869,0
1,169,286,1
1,424,776,1
4,481,684,0
3,317,12,0
2,370,489,0
5,663,566,0
2,852,198,1
5,436,56,1
1,709,818,1
2,301,399,0
2,389,207,1
3,51,579,0
4,258,501,0
2,889,508,1
3,205,994,0
5,861,429,1
2,938,946,0
3,638,344,1
4,314,732,0
2,940,714,1
5,492,179,1
2,281,927,0
5,899,318,1
5,118,404,0
1,5,963,1
4,314,231,1
1,370,848,1
2,856,363,1
3,795,751,1
5,737,737,0
5,487,317,1
4,340,396,1
2,249,923,0
1,5,961,1
1,471,819,1
3,341,632,0
2,980,999,0
3,167,569,0
5,569,636,0
5,831,486,1
1,942,162,0
3,62,631,0
1,278,665,1
3,361,65,0
2,996,364,1
5,277,384,0
3,912,454,1
1,481,756,1
4,345,319,1
4,921,770,1
4,513,418,1
3,890,63,1
4,529,409,1
1,453,63,0
5,813,619,1
5,192,170,0
2,979,292,1
2,270,918,0
1,57,461,1
3,843,716,1
2,339,356,0
5,807,847,0
4,871,105,1
2,87,747,0
5,356,458,0
2,151,667,0
1,803,153,0
1,542,942,1
3,508,242,1
3,404,832,0
4,394,686,0
4,876,114,1
4,71,5,1
4,286,320,1
1,904,891,0
3,275,914,0
3,641,905,1
4,268,39,1
3,162,796,0
3,417,299,0
4,148,466,0
2,699,692,1
1,283,479,1
2,683,80,1
4,365,516,0
5,84,638,0
1,932,232,0
2,39,763,0
5,808,125,1
4,129,714,0
2,292,653,0
4,167,138,1
5,792,204,1
1,483,992,1
3,116,957,0
5,131,903,0
3,729,78,1
1,364,484,1
1,276,108,0
4,345,890,0
3,414,153,0
4,25,391,0
3,955,197,1
2,979,291,1
3,851,449,1
2,892,922,0
5,101,677,0
2,123,399,0
4,159,928,0
1,639,891,1
1,150,446,1
2,632,69,1
5,670,90,1
3,399,175,0
4,145,750,0
4,724,512,1
1,826,383,0
1,897,244,0
2,344,291,1
4,128,865,0
3,257,316,0
2,347,829,0
5,118,218,0
2,402,222,1
5,239,702,0
3,516,978,1
4,849,435,1
3,133,812,0
3,844,253,1
2,102,288,0
4,83,541,0
2,103,142,0
5,400,797,0
5,941,606,1
2,655,423,1
1,353,657,1
3,709,827,1
2,104,278,0
3,47,123,0
3,797,503,1
3,642,16,1
5,601,318,1
4,607,136,1
3,643,116,1
1,728,908,1
5,121,478,0
2,347,490,0
3,660,392,1
3,465,979,0
2,794,55,1
1,355,602,1
2,345,299,1
3,364,53,0
1,479,746,1
3,982,65,1
4,132,375,0
2,601,926,0
4,114,449,0
1,980,982,1
4,468,136,1
2,418,812,0
1,541,288,0
3,887,383,1
4,239,757,0
3,283,868,0
4,75,677,0
2,750,333,1
4,891,193,1
1,373,240,0
1,280,364,1
2,965,895,1
5,766,61,1
5,439,441,0
4,196,245,1
5,761,361,1
1,220,830,1
3,269,904,0
2,297,717,0
5,735,526,1
4,951,167,1
1,360,606,1
1,292,273,0
5,507,517,0
5,810,635,1
2,549,554,0
1,611,130,0
5,960,152,1
3,572,10,1
3,12,668,0
1,113,30,0
3,313,487,0
2,728,835,0
4,973,469,1
1,306,712,1
2,773,458,1
2,67,747,0
1,715,124,0
2,788,991,0
1,638,788,1
3,558,279,1
4,684,394,1
3,272,497,0
1,963,821,0
4,449,638,0
4,743,653,1
3,96,798,0
3,191,945,0
5,13,397,0
5,138,525,0
3,258,89,0
1,42,414,1
1,483,622,1
2,825,501,1
5,120,103,0
5,444,266,1
3,736,45,1
2,575,542,1
5,43,367,0
2,683,670,1
5,580,134,1
5,651,705,0
4,671,407,1
2,470,259,1
1,120,270,1
2,591,70,1
5,995,569,1
1,420,402,0
3,159,683,0
3,57,998,0
1,856,799,0
5,322,245,0
2,989,469,1
2,194,772,0
5,262,266,0
4,306,454,0
2,692,452,1
2,492,687,0
1,864,160,0
4,492,491,1
1,184,614,1
3,175,613,0
3,80,798,0
1,930,602,0
4,442,801,0
4,272,158,1
1,694,853,1
2,275,365,0
3,750,364,1
1,850,458,0
1,634,496,0
5,377,10,1
1,450,86,0
4,325,225,1
4,246,762,0
5,696,49,1
5,303,591,0
1,596,798,1
4,792,908,0
2,861,425,1
2,348,230,1
2,940,295,1
1,622,65,0
4,639,821,0
1,483,368,0
4,573,28,1
4,696,54,1
2,226,546,0
5,82,38,0
4,339,584,0
1,908,589,0
4,403,977,0
5,315,306,0
3,744,73,1
5,94,664,0
4,930,112,1
3,11,218,0
5,646,164,1
2,933,121,1
4,472,857,0
2,406,283,1
3,690,730,1
2,409,79,1
2,631,257,1
4,136,951,0
5,332,131,1
5,97,152,0
5,269,327,0
2,221,262,0
3,291,470,0
5,312,842,0
3,209,338,0
4,502,404,1
5,537,521,0
1,38,380,1
5,158,509,0
2,389,601,0
5,800,375,1
4,331,137,1
5,114,468,0
3,806,118,1
4,535,318,1
3,272,927,0
4,191,829,0
4,949,559,1
4,892,230,1
5,404,63,1
4,212,901,0
5,865,511,1
3,744,877,1
2,833,387,1
5,464,730,0
3,423,502,0
1,546,885,1
3,598,197,1
4,263,851,0
5,74,438,0
5,9,710,0
3,716,594,1
2,741,670,1
5,947,528,1
1,413,358,0
3,791,484,1
5,228,469,0
4,885,858,1
1,169,613,1
4,96,601,0
4,650,669,1
3,294,823,0
4,530,748,0
1,185,681,1
5,254,599,0
2,533,185,1
5,329,471,0
2,987,845,1
5,178,124,0
5,227,546,0
5,512,644,0
1,147,296,1
5,610,119,1
3,765,261,1
4,692,42,1
4,897,630,1
2,821,636,1
3,865,766,1
1,292,663,1
5,470,116,1
4,825,302,1
2,156,673,0
1,762,106,0
2,497,923,0
1,303,564,1
2,631,295,1
5,180,280,0
3,592,405,1
5,551,646,0
5,939,854,0
4,34,140,0
1,836,940,1
5,533,535,0
2,751,134,1
3,956,323,1
4,361,561,0
2,918,661,1
2,20,289,0
5,204,232,0
5,291,604,0
1,158,823,1
2,668,462,1
4,63,467,0
4,252,97,1
4,434,429,1
1,970,636,0
1,197,190,0
1,675,20,0
1,266,14,0
5,167,631,0
4,61,242,0
5,342,592,0
2,271,287,0
5,930,297,1
1,578,666,1
3,607,586,1
5,688,234,1
3,814,94,1
3,941,483,1
5,58,402,0
3,932,895,1
5,916,190,1
5,828,91,1
5,834,699,1
2,221,267,0
5,990,97,1
2,629,658,0
3,990,479,1
2,111,247,0
1,517,401,0
1,508,212,0
5,411,997,0
3,259,661,0
3,708,779,1
3,23,853,0
3,247,593,0
5,521,951,0
2,449,428,1
4,21,941,0
3,437,804,0
5,707,311,1
4,727,326,1
3,463,809,0
2,490,730,0
3,877,920,1
5,931,967,0
4,862,864,1
4,320,995,0
3,724,59,1
4,141,390,0
1,985,821,0
5,533,1,1
3,805,296,1
3,48,784,0
4,557,30,1
2,949,572,1
3,865,89,1
5,791,574,1
5,288,386,0
2,240,3,1
2,702,322,1
3,214,505,0
5,579,343,1
5,411,126,1
4,97,814,0
1,870,763,0
5,229,774,0
3,275,276,0
2,80,194,0
2,916,245,1
4,152,565,0
2,260,345,0
3,364,342,0
3,312,370,0
2,588,453,1
5,303,693,0
4,859,417,1
4,350,11,1
2,779,426,1
1,117,133,1
2,661,662,0
1,304,258,0
3,378,837,0
3,618,505,1
3,439,917,0
3,258,687,0
5,338,777,0
3,486,56,0
5,992,802,1
3,64,480,0
5,415,247,1
2,213,650,0
4,130,283,0
1,401,925,1
5,291,241,0
5,201,910,0
1,823,521,0
4,223,779,0
2,810,174,1
4,271,312,1
3,7,313,0
2,549,202,1
2,211,225,0
2,696,128,1
3,627,936,1
5,644,195,1
5,915,790,1
5,460,240,1
5,179,191,0
3,853,403,1
3,101,858,0
5,738,394,1
4,500,741,0
1,653,990,1
4,827,127,1
2,336,596,0
5,503,166,1
5,789,356,1
3,564,546,1
1,396,370,0
1,791,357,0
5,790,594,1
2,431,888,0
3,240,143,0
3,777,261,1
4,208,632,0
1,567,842,1
3,624,350,1
2,497,311,1
3,450,174,0
5,538,103,1
2,27,862,0
4,861,37,1
3,122,904,0
4,300,262,1
1,525,12,0
1,721,356,0
5,959,829,1
3,415,166,0
1,586,293,0
2,766,981,0
4,695,702,1
1,82,749,1
2,166,346,0
3,581,444,1
5,887,324,1
1,213,972,1
2,408,728,0
5,933,578,1
2,843,611,1
4,626,274,1
4,249,355,0
5,993,605,1
3,982,442,1
2,695,554,1
1,318,378,1
2,589,528,1
5,919,373,1
2,983,358,1
2,896,761,1
1,766,239,0
1,703,540,0
1,850,331,0
1,14,894,1
4,527,231,1
3,36,713,0
1,808,614,0
2,888,253,1
1,853,706,0
5,423,265,1
5,671,96,1
5,436,215,1
2,124,991,0
1,937,467,0
1,296,575,1
4,123,391,0
1,791,946,1
4,78,87,1
1,923,877,0
5,55,850,0
5,170,427,0
1,91,342,1
4,875,91,1
1,327,912,1
4,159,871,0
1,153,592,1
4,448,729,0
2,759,632,1
2,351,593,0
1,696,512,0
2,215,68,1
1,180,767,1
1,981,205,0
2,837,248,1
2,126,463,0
1,923,918,0
2,1,769,0
2,308,607,0
1,518,410,0
4,746,739,1
4,788,179,1
3,677,112,1
5,581,978,0
1,106,172,1
2,444,611,0
3,14,633,0
1,284,428,1
4,792,694,1
4,52,906,0
3,20,662,0
2,244,234,1
3,484,48,0
1,722,448,0
2,189,342,0
5,112,895,0
3,899,864,1
5,638,504,1
4,626,461,1
2,74,995,0
3,835,625,1
2,383,560,0
2,747,861,0
5,920,960,0
3,413,292,0
1,817,94,0
1,734,679,0
4,145,152,1
1,465,381,0
1,579,618,1
4,155,409,0
1,584,887,1
5,145,806,0
4,624,365,1
1,658,979,1
5,433,225,1
2,591,808,0
2,224,340,0
2,684,689,0
3,163,918,0
1,158,167,1
2,165,764,0
3,509,828,1
3,362,672,0
2,304,109,1
2,765,487,1
1,138,31,0
1,945,987,1
5,405,930,0
1,736,899,1
1,349,982,1
5,602,466,1
1,791,492,0
2,353,923,0
2,806,229,1
1,79,919,1
2,1,918,0
2,299,25,1
5,22,212,0
1,431,760,1
5,481,773,0
5,207,12,1
4,399,702,0
4,116,973,0
5,959,784,1
1,759,138,0
4,674,325,1
1,838,734,0
5,995,50,1
5,2,580,0
2,18,359,0
4,379,872,0
1,467,599,1
2,445,679,0
2,587,885,0
5,208,339,0
2,777,262,1
1,421,757,1
3,823,642,1
1,948,211,0
5,732,396,1
1,389,98,0
4,261,579,0
5,958,292,1
3,541,228,1
4,793,251,1
5,35,787,0
4,716,224,1
2,180,597,0
4,297,555,0
2,111,519,0
2,255,713,0
2,95,197,0
4,330,946,0
4,327,819,0
5,534,879,0
3,788,30,1
2,189,912,0
3,251,15,0
1,805,209,0
3,11,964,0
1,682,846,1
4,151,286,0
3,363,697,0
1,61,704,1
5,950,389,1
3,346,645,0
4,74,508,0
3,839,922,1
4,963,4,1
4,110,290,0
5,286,319,0
5,736,645,0
5,197,382,0
3,12,425,0
2,335,127,1
2,583,300,1
4,766,458,1
3,783,936,1
3,498,842,0
5,166,188,0
2,818,252,1
3,66,775,0
2,859,214,1
4,432,148,1
2,123,61,1
1,192,503,1
4,398,380,1
4,70,344,0
5,423,502,0
2,525,237,1
5,48,31,0
1,311,194,0
1,925,268,0
2,822,723,1
1,883,334,0
2,300,659,0
5,372,306,0
2,129,767,0
5,578,747,0
5,575,642,0
2,2,334,0
5,940,383,1
1,68,812,1
5,910,266,1
2,442,576,0
4,617,187,1
1,521,123,0
5,508,152,1
5,463,918,0
2,386,733,0
3,264,350,0
4,78,820,0
2,109,942,0
5,193,232,0
5,7,462,0
1,104,687,1
1,150,960,1
3,898,53,1
3,430,493,0
1,45,476,1
3,851,681,1
1,420,646,1
5,608,363,1
4,267,508,0
2,58,328,0
5,995,500,1
4,890,359,1
2,73,235,0
4,886,365,1
2,106,647,0
2,207,63,1
3,486,341,0
3,768,586,1
5,124,495,0
2,435,882,0
3,315,840,0
4,628,435,1
5,491,154,1
1,233,778,1
3,306,534,0
2,620,502,1
4,428,60,1
3,778,571,1
5,340,227,1
5,874,766,1
5,907,638,1
2,320,570,0
3,570,478,1
2,333,715,0
5,349,253,0
3,104,461,0
1,534,504,0
5,607,6,1
5,8,537,0
2,738,287,1
2,78,616,0
2,252,325,0
1,92,986,1
5,756,49,1
1,503,95,0
2,535,429,1
2,423,235,1
4,862,340,1
2,871,300,1
4,530,311,1
1,255,832,1
1,3,254,1
1,520,96,0
5,423,12,1
3,88,778,0
3,968,103,1
5,477,473,0
1,950,314,0
1,443,216,0
2,125,380,0
1,508,561,1
4,929,500,1
2,833,500,1
5,245,14,1
2,390,0,1
2,290,773,0
3,807,903,1
1,720,53,0
5,925,305,1
3,139,560,0
1,823,395,0
4,902,915,1
3,800,158,1
2,237,135,1
4,70,231,0
3,776,560,1
2,827,153,1
3,714,317,1
3,828,787,1
3,836,4,1
1,699,693,0
5,802,421,1
4,616,487,1
1,772,489,0
4,283,570,0
4,593,650,1
5,379,149,1
4,203,312,0
3,594,108,1
1,238,74,0
1,943,964,1
1,82,538,1
3,663,268,1
5,840,159,1
1,228,54,0
4,829,430,1
4,709,234,1
1,685,456,0
5,450,496,0
2,532,207,1
2,541,377,1
3,957,829,1
3,460,201,0
1,325,930,1
2,11,539,0
5,672,974,0
2,743,765,0
4,329,528,0
5,990,257,1
3,298,632,0
1,61,130,1
1,497,298,0
4,659,271,1
2,138,369,0
2,715,384,1
2,754,674,1
5,866,777,0
3,123,789,0
3,634,211,1
5,572,966,0
3,17,161,0
3,990,263,1
5,321,513,0
2,207,13,1
4,32,605,0
2,448,613,0
1,536,235,0
3,589,432,1
5,520,938,0
2,618,862,0
1,932,86,0
2,652,120,1
2,660,725,0
1,503,433,0
1,677,659,0
4,817,90,1
1,45,186,1
3,704,35,1
4,990,427,1
4,714,469,1
2,458,703,0
4,153,274,0
5,399,380,0
3,188,787,0
5,23,33,0
5,422,912,0
4,89,703,0
5,157,572,0
4,489,227,1
1,573,662,1
4,478,945,0
2,794,44,1
4,509,524,1
2,838,418,1
4,699,856,0
2,709,681,1
1,927,567,0
3,955,624,1
4,478,301,1
1,974,664,0
1,875,825,0
4,790,709,1
5,632,228,1
5,72,912,0
2,388,251,1
2,136,457,0
4,278,779,0
3,49,646,0
1,178,523,1
2,490,316,1
4,599,535,1
5,338,963,0
3,993,908,1
1,556,77,0
3,12,855,0
4,126,566,0
2,481,341,1
5,414,695,0
5,499,825,0
1,623,612,0
1,520,141,0
5,246,472,0
2,528,50,1
2,691,143,1
3,569,722,1
4,93,37,1
4,439,51,1
5,947,9,1
5,899,185,1
5,975,838,1
1,414,370,0
2,960,35,1
5,540,765,0
2,278,598,0
3,85,789,0
1,294,845,1
5,182,406,0
4,387,184,1
3,229,573,0
1,937,346,0
2,536,553,0
2,150,277,0
4,252,608,0
4,766,552,1
2,408,160,1
3,439,862,0
2,776,605,1
2,867,793,1
3,349,26,0
1,734,730,0
3,802,603,1
3,94,741,0
1,304,934,1
3,425,41,0
2,285,415,0
5,516,979,0
1,107,790,1
4,913,161,1
4,946,669,1
4,779,800,1
2,587,518,1
5,224,964,0
5,852,314,1
3,408,135,0
5,707,350,1
3,104,581,0
2,578,832,0
1,162,626,1
5,752,889,0
3,677,147,1
1,284,525,1
1,260,838,1
3,358,61,0
3,904,664,1
4,603,699,1
4,782,205,1
5,178,842,0
1,381,201,0
5,204,424,0
5,937,472,1
1,506,174,0
1,347,123,0
4,794,446,1
3,39,746,0
3,927,673,1
1,382,559,1
5,285,970,0
4,632,499,1
2,983,903,1
2,165,56,1
3,632,420,1
3,375,398,0
3,498,255,0
3,45,987,0
4,297,138,1
1,568,453,0
3,800,822,1
5,963,652,1
3,392,874,0
4,861,364,1
2,285,629,0
2,98,407,0
2,931,552,1
2,678,883,0
2,351,239,1
5,924,334,1
2,208,414,0
3,796,365,1
2,548,668,0
4,86,983,0
3,814,636,1
5,354,760,0
2,368,199,1
4,771,636,1
5,252,121,1
5,561,612,0
3,519,467,1
3,314,653,0
5,771,488,1
2,155,550,0
4,557,845,0
3,750,864,1
2,412,996,0
3,624,555,1
1,630,437,0
4,547,544,1
2,296,986,0
1,355,566,1
3,984,499,1
5,940,583,1
2,93,212,0
4,990,213,1
4,331,502,0
2,691,149,1
4,933,894,1
5,405,683,0
2,172,223,0
5,20,859,0
3,683,202,1
2,54,765,0
2,263,471,0
3,207,531,0
2,485,640,0
2,986,215,1
1,986,604,0
5,440,422,0
4,603,579,1
5,766,768,0
2,328,73,1
2,85,306,0
1,511,277,0
4,892,427,1
4,202,726,0
2,569,919,0
1,992,185,0
1,902,33,0
2,726,242,1
4,608,450,1

1,548,496,0
4,52,878,0
3,989,399,1
2,212,474,0
5,305,93,1
1,158,238,1
4,307,33,1
4,772,774,1
3,353,426,0
1,98,359,1
1,230,903,1
5,550,344,1
5,975,149,1
5,905,579,1
3,709,780,1
4,69,597,0
5,77,567,0
1,83,300,1
3,526,775,1
4,120,699,0
3,418,891,0
1,269,981,1
3,111,754,0
4,245,183,1
1,848,401,0
3,140,62,0
5,871,283,1
5,99,20,0
4,59,146,1
4,409,24,1
3,209,855,0
3,394,487,0
4,479,440,1
4,140,957,0
5,190,832,0
2,915,234,1
5,963,385,1
4,728,248,1
3,623,319,1
5,248,209,0
5,967,701,1
4,180,36,1
2,639,454,1
5,765,661,1
4,196,731,0
2,986,908,1
1,408,144,0
5,704,446,1
4,856,481,1
4,33,771,0
1,818,231,0
2,963,173,1
2,112,9,1
4,55,275,0
4,984,197,1
4,90,532,0
3,89,636,0
3,682,840,1
1,922,263,0
2,91,324,0
3,721,606,1
4,747,947,0
3,391,232,0
3,69,874,0
5,392,352,0
5,131,719,0
2,915,766,1
5,90,943,0
1,756,136,0
2,165,40,1
5,1,21,0
4,240,334,1
4,97,237,0
2,292,698,0
2,958,19,1
4,512,290,1
3,196,791,0
3,5,175,0
3,606,630,1
4,547,990,0
5,39,226,0
1,648,68,0
5,212,151,0
1,199,33,0
3,998,622,1
1,649,131,0
5,372,243,1
5,902,968,0
2,365,995,0
5,128,634,0
4,6,549,0
2,439,253,1
3,106,310,0
5,908,299,1
1,470,996,1
4,62,7,1
3,489,956,0
3,738,174,1
4,965,136,1
2,943,282,1
1,7,84,1
3,313,192,0
3,234,559,0
2,596,542,1
5,972,464,1
5,706,432,1
5,491,303,1
5,293,638,0
4,204,268,1
2,500,474,1
1,214,163,0
1,877,900,1
2,622,157,1
5,274,827,0
3,183,893,0
3,678,765,1
4,802,258,1
4,285,452,0
5,85,714,0
3,838,108,1
5,108,734,0
1,253,381,1
2,793,94,1
3,729,84,1
2,168,217,0
3,540,109,1
4,264,525,0
3,664,697,1
2,411,928,0
4,48,792,0
1,769,784,1
1,878,165,0
1,362,930,1
3,34,884,0
4,146,73,1
1,429,117,0
2,502,544,0
4,700,573,1
3,422,444,0
1,869,841,0
3,668,745,1
2,378,960,0
2,226,289,0
1,383,177,0
1,234,229,0
4,831,518,1
4,41,982,0
5,476,545,0
2,580,68,1
2,465,456,1
4,55,493,0
1,57,366,1
1,368,767,1
1,874,203,0
5,183,119,0
2,425,465,0
2,941,591,1
5,412,827,0
5,642,192,1
2,55,797,0
5,89,760,0
5,331,327,0
4,90,176,1
5,502,462,0
4,511,167,1
4,983,292,1
3,879,155,1
4,866,523,1
5,794,643,1
4,229,415,0
1,939,312,0
5,221,785,0
3,995,851,1
4,683,334,1
2,480,439,1
1,175,900,1
4,80,659,0
5,773,175,1
4,288,222,1
2,968,536,1
4,17,860,0
4,689,563,1
1,781,290,0
2,336,988,0
3,634,196,1
5,313,385,0
1,736,619,0
4,7,149,0
4,275,165,1
1,327,933,1
3,205,26,0
2,107,665,0
3,528,791,1
5,978,393,1
4,277,744,0
4,457,139,1
5,821,974,0
5,153,231,0
5,941,10,1
4,4,414,0
2,12,453,0
2,819,130,1
5,126,527,0
3,347,785,0
3,207,758,0
2,131,729,0
3,85,817,0
1,158,506,1
5,725,52,1
4,397,165,1
4,762,524,1
2,478,965,0
5,253,458,0
4,709,330,1
4,447,474,1
1,244,945,1
3,691,810,1
2,306,918,0
3,372,853,0
5,397,94,1
1,165,729,1
2,875,584,1
2,215,729,0
4,285,877,0
2,791,376,1
3,413,710,0
1,769,480,0
1,322,705,1
2,374,455,0
4,781,106,1
1,992,856,0
2,535,544,0
4,250,572,0
5,928,28,1
2,681,405,1
5,9,515,0
3,110,959,0
1,916,627,0
4,971,843,1
1,6,500,1
1,655,434,0
4,680,293,1
1,907,256,0
5,885,162,1
1,142,841,1
3,890,640,1
2,422,365,1
5,63,670,0
1,968,75,0
2,750,563,1
4,577,243,1
1,760,272,0
3,592,0,1
1,910,102,0
2,710,225,1
4,5,773,0
4,160,80,1
2,723,583,1
1,188,591,1
4,476,711,0
2,793,156,1
4,131,307,0
5,65,382,0
3,858,298,1
4,188,512,0
2,681,353,1
3,349,963,0
2,442,590,0
3,498,854,0
4,937,572,1
4,830,116,1
2,893,117,1
5,566,578,0
5,877,939,0
2,216,302,0
4,562,534,1
1,871,506,0
2,317,126,1
4,915,350,1
3,209,633,0
3,259,127,0
5,887,27,1
1,350,294,0
2,317,115,1
4,528,472,1
1,911,225,0
2,700,935,0
2,588,66,1
1,442,512,1
5,542,978,0
4,379,357,1
5,463,618,0
5,580,329,1
2,600,212,1
2,676,554,1
2,463,789,0
4,723,3,1
1,278,508,1
4,134,671,0
1,744,444,0
3,192,808,0
2,627,937,0
4,829,64,1
5,212,330,0
5,12,100,0
4,79,911,0
3,674,979,1
4,335,818,0
5,642,101,1
5,247,329,0
5,750,836,0
5,759,407,1
3,923,48,1
4,633,634,1
4,800,511,1
4,228,266,1
3,974,55,1
4,549,69,1
3,791,857,1
5,341,985,0
5,908,582,1
4,906,461,1
3,12,252,0
4,319,155,1
5,894,41,1
2,998,534,1
2,301,414,0
5,441,272,1
2,187,200,0
4,418,968,0
3,414,581,0
1,780,725,0
1,989,894,0
1,179,216,1
1,714,655,0
5,896,655,1
1,121,793,1
2,681,40,1
3,1,466,0
2,461,718,0
2,726,593,1
2,142,904,0
3,799,113,1
2,291,9,1
4,257,121,1
1,820,726,0
4,374,291,1
3,740,297,1
1,227,732,1
3,491,779,0
2,742,527,1
1,788,453,0
4,729,572,1
4,325,97,1
3,711,829,1
4,682,424,1
5,373,180,1
4,692,87,1
3,715,986,1
2,109,914,0
1,32,308,1
2,57,548,0
3,463,468,0
4,575,91,1
1,865,48,0
1,3,28,1
3,390,544,0
2,622,117,1
3,519,50,1
3,748,73,1
3,326,619,0
4,579,292,1
4,207,653,0
2,302,219,1
5,250,798,0
1,585,826,1
1,233,712,1
5,828,718,1
2,862,410,1
1,735,538,0
3,41,714,0
2,200,248,0
3,495,286,0
4,404,796,0
2,186,88,1
2,353,371,0
2,509,933,0
2,400,515,0
2,510,498,1
5,289,716,0
5,598,471,1
1,782,260,0
3,560,49,1
3,616,90,1
3,283,828,0
5,581,641,0
4,43,509,0
1,872,225,0
4,275,641,0
1,33,690,1
4,571,205,1
3,873,806,1
2,260,404,0
5,821,792,0
2,767,892,0
5,682,116,1
4,445,928,0
5,270,245,0
2,843,726,1
2,509,507,1
4,304,526,0
2,801,45,1
5,970,410,1
1,591,321,0
2,802,222,1
4,716,104,1
2,761,592,1
3,512,588,1
4,892,301,1
5,362,29,1
1,77,751,1
5,208,516,0
2,963,966,0
5,958,711,1
4,664,853,0
4,620,467,1
1,490,127,0
4,913,747,1
5,94,792,0
5,596,909,0
4,923,608,1
2,941,513,1
3,339,593,0
4,450,753,0
1,485,802,1
5,818,847,0
4,154,271,0
5,937,872,0
5,458,164,1
1,982,114,0
4,328,366,1
1,102,35,0
1,324,723,1
2,37,280,0
5,317,39,1
2,484,427,1
5,33,275,0
5,203,442,0
4,910,986,1
4,478,482,1
2,566,356,1
3,982,121,1
2,79,382,0
4,777,493,1
1,394,117,0
5,960,620,1
5,528,974,0
4,58,949,0
5,779,125,1
5,420,192,1
1,368,846,1
2,990,470,1
5,393,335,0
5,987,404,1
1,177,256,1
4,820,808,1
2,646,950,0
2,902,949,0
3,612,508,1
3,641,202,1
5,462,659,0
1,719,409,0
4,883,404,1
4,66,566,0
2,915,541,1
3,691,881,1
4,55,959,0
2,599,774,0
2,681,465,1
5,733,377,1
5,517,751,0
1,921,525,0
4,854,457,1
5,135,936,0
3,678,579,1
2,81,987,0
3,937,921,1
4,714,585,1
2,679,862,0
5,948,38,1
5,750,150,1
1,684,549,0
5,152,994,0
1,825,836,1
3,845,920,1
1,912,921,1
1,859,599,0
3,487,795,0
3,334,802,0
1,889,241,0
4,859,906,1
3,903,384,1
4,376,993,0
1,568,929,1
5,393,112,1
1,204,868,1
4,220,766,0
5,690,88,1
3,465,262,0
2,570,349,1
4,648,263,1
4,352,965,0
5,3,942,0
3,235,536,0
5,165,291,0
4,484,94,1
4,371,130,1
5,501,668,0
3,721,169,1
5,981,437,1
1,431,806,1
4,282,919,0
4,240,40,1
1,154,200,1
5,128,984,0
2,13,524,0
4,767,981,0
1,673,199,0
2,812,147,1
3,277,631,0
4,113,22,1
3,414,804,0
4,283,882,0
2,4,244,0
1,534,217,0
5,7,372,0
4,244,707,0
4,19,213,0
3,954,758,1
4,425,469,1
4,71,962,0
3,351,41,0
1,421,714,1
1,500,730,1
4,425,762,0
4,113,138,1
5,288,805,0
4,910,33,1
5,151,93,0
5,47,459,0
1,123,858,1
3,600,933,1
2,645,183,1
1,752,585,0
4,503,743,0
5,2,594,0
3,719,840,1
4,624,136,1
4,995,160,1
5,484,199,1
5,368,373,0
2,134,377,0
5,229,824,0
5,455,467,0
5,805,536,1
2,118,407,0
2,947,149,1
3,358,328,0
4,425,498,1
4,748,605,1
4,352,161,1
5,228,383,0
