5,766,324,45,875,369,374,841,0
5,776,673,1,588,553,586,980,0
1,157,811,800,362,803,136,427,0
1,720,707,413,318,601,665,785,1
4,607,467,16,516,563,52,386,1
4,428,192,764,382,855,509,779,1
2,732,412,433,360,469,41,622,1
2,910,209,947,649,133,684,638,1
3,657,535,801,946,513,52,594,1
2,47,853,750,375,234,446,698,1
3,274,277,886,869,373,458,363,1
3,520,832,430,652,176,366,62,0
4,391,330,871,198,244,28,315,1
5,662,913,446,422,768,494,865,0
4,323,190,986,859,360,352,530,1
3,104,580,689,992,762,110,584,1
3,982,347,384,843,368,416,359,0
4,831,374,143,710,449,353,124,0
4,846,299,500,852,872,808,771,0
3,641,88,497,140,735,963,928,0
4,529,5,910,786,517,88,868,1
4,46,506,993,529,156,682,717,1
2,79,184,985,916,284,442,721,1
3,850,879,645,726,271,471,501,1
3,464,621,424,920,119,147,875,0
5,306,170,939,825,264,228,981,1
2,102,697,246,655,744,401,766,0
4,360,314,367,667,989,16,891,1
4,81,381,181,692,95,638,319,0
5,244,688,567,978,550,96,687,1
2,633,325,490,168,803,510,752,0
4,254,903,380,759,560,838,315,0
5,989,186,337,183,599,585,647,0
1,129,558,82,499,78,236,647,1
5,824,156,329,355,566,979,553,0
2,0,854,885,841,416,401,107,1
1,351,392,780,561,500,294,196,0
5,242,931,862,674,193,482,180,1
2,573,779,191,736,158,437,594,0
4,301,781,32,598,793,612,310,0
4,778,205,129,726,254,122,255,1
5,294,873,782,323,621,932,702,0
4,662,403,221,842,327,698,270,0
4,360,949,699,199,414,580,293,1
1,802,551,172,415,974,576,576,1
5,996,803,182,864,721,743,447,0
3,560,900,909,130,906,608,822,1
5,506,146,852,893,305,156,630,1
2,700,746,639,819,151,226,276,1
2,221,99,121,331,466,726,757,0
5,40,590,132,854,392,950,937,0
2,698,259,753,467,429,0,43,1
5,164,638,113,20,701,628,591,0
4,778,404,332,684,723,313,470,1
2,14,943,398,265,40,528,513,0
2,992,818,288,453,17,435,779,0
4,985,703,683,302,119,345,957,1
3,257,540,358,614,532,282,581,0
1,860,939,530,415,99,313,610,0
1,349,585,114,709,773,917,304,1
2,721,339,534,738,766,86,82,1
2,585,982,570,782,973,583,632,0
4,288,139,853,156,839,962,276,0
3,588,385,734,770,372,912,721,1
3,5,528,978,811,241,943,292,1
4,368,832,230,514,627,582,290,0
1,731,747,284,484,164,593,158,1
4,604,825,809,177,696,138,508,1
1,4,839,861,967,104,0,944,0
4,909,574,670,471,444,524,69,1
1,101,176,622,640,974,447,100,0
5,718,672,784,636,466,310,586,1
3,970,513,73,623,451,169,173,0
1,76,960,648,255,583,119,223,0
2,202,729,68,595,332,497,557,0
5,54,657,900,385,271,189,975,1
2,500,301,938,473,555,375,483,1
1,527,521,274,897,139,920,559,1
2,603,139,86,263,856,352,938,0
4,612,433,611,396,515,83,794,1
2,21,879,143,83,921,873,892,0
3,455,674,13,804,36,31,989,0
4,570,32,630,667,835,853,939,0
1,689,389,437,942,50,759,774,1
4,377,23,126,118,679,150,117,1
1,126,231,460,401,263,90,936,0
3,802,542,93,945,761,852,709,0
2,442,323,933,232,502,939,570,0
5,548,654,257,658,966,696,642,0
5,572,577,735,709,707,405,681,1
1,296,90,823,247,231,114,813,0
2,90,178,441,237,794,70,932,1
5,974,704,520,714,282,162,917,1
1,806,540,209,189,132,851,597,1
2,499,117,258,206,479,267,715,0
1,213,588,883,876,463,183,713,0
5,56,546,472,732,976,614,459,0
3,880,396,196,424,272,168,175,0
2,920,969,472,294,815,863,751,0
1,820,531,447,69,329,949,251,1
4,67,574,137,75,51,865,493,0
2,920,38,808,598,319,958,600,0
4,115,12,8,542,744,903,646,0
4,99,783,863,156,927,15,472,1
5,258,559,917,205,600,134,233,1
3,160,336,370,894,713,639,442,0
1,523,165,348,213,239,210,203,0
2,711,60,218,951,709,410,125,0
5,121,463,486,60,41,53,405,1
3,641,902,670,583,310,694,763,1
1,434,946,573,404,306,971,653,1
4,340,794,931,888,173,864,469,1
4,849,840,514,591,978,280,67,1
2,494,518,804,597,300,115,810,1
5,487,980,647,274,178,561,476,0
1,532,195,399,700,610,443,518,1
3,388,303,225,461,922,980,558,0
3,141,288,903,812,135,126,80,1
4,147,327,54,686,488,432,386,0
2,441,148,803,445,871,670,607,1
1,293,617,597,912,507,997,446,1
4,77,148,3,37,188,892,367,0
2,141,267,363,462,191,901,811,0
4,499,791,594,480,409,52,148,1
1,691,814,519,841,462,947,718,1
3,324,793,985,411,238,422,298,1
4,785,544,302,730,339,176,731,1
3,22,860,186,7,655,556,244,0
3,628,90,743,497,552,45,422,1
5,281,40,183,867,17,593,324,0
2,488,304,753,623,604,884,300,0
1,628,284,215,440,858,285,539,1
2,49,366,178,609,208,730,117,0
4,360,137,754,58,690,885,537,0
1,106,122,232,167,940,666,969,1
1,874,211,744,924,138,449,459,0
2,862,137,53,967,958,951,746,0
3,549,738,767,243,163,738,121,1
3,52,773,747,751,417,459,162,1
2,621,160,760,333,906,910,825,0
4,83,106,425,828,400,35,201,1
2,355,429,919,390,231,560,895,1
3,463,465,327,85,686,349,573,0
4,376,57,789,336,586,623,211,1
5,312,208,912,80,14,933,696,0
2,854,191,257,61,732,778,848,0
3,832,984,15,443,360,41,530,0
4,317,204,461,24,144,446,936,1
2,517,456,348,919,686,494,500,0
2,207,306,652,831,381,116,574,1
1,41,295,775,753,227,847,417,1
3,746,634,403,697,491,573,322,0
1,843,567,841,215,391,521,609,0
2,332,326,540,152,223,519,907,1
1,429,176,871,102,641,260,578,0
1,53,346,77,939,866,965,615,1
1,465,310,793,538,7,93,840,0
2,754,234,238,895,90,712,399,0
1,762,436,665,62,146,666,11,1
2,489,250,942,337,263,722,389,1
4,533,58,903,758,597,170,541,1
5,938,389,420,886,344,44,225,1
5,680,273,565,103,179,874,98,0
4,367,816,82,517,590,264,46,0
5,331,724,323,557,340,79,420,1
1,16,17,125,207,621,897,314,1
3,684,463,496,582,115,503,570,0
4,976,494,72,229,724,885,346,0
5,65,806,998,13,501,964,429,0
2,147,206,454,163,81,612,440,0
3,320,14,950,905,583,769,391,1
2,651,671,508,364,925,607,837,0
3,19,243,551,556,507,186,585,1
5,9,970,73,968,364,459,560,0
5,544,460,445,404,331,515,924,0
3,297,405,572,849,757,857,861,1
3,655,977,774,61,196,747,903,1
3,940,445,184,573,421,326,240,0
1,225,848,46,381,377,660,996,1
2,670,699,261,209,179,604,144,0
2,195,220,598,709,583,481,929,1
2,276,78,612,391,478,101,841,1
1,358,189,617,531,13,153,146,0
2,715,457,751,525,204,435,232,1
1,847,92,181,226,19,624,434,1
3,236,280,731,100,917,976,828,1
4,81,56,762,820,955,519,784,1
3,469,273,334,867,471,797,723,0
3,896,766,868,631,748,271,924,1
3,457,554,719,777,866,895,296,1
5,694,5,607,122,176,932,183,0
2,757,428,839,550,160,262,595,1
2,411,828,253,21,61,828,151,0
1,337,925,595,497,229,484,807,0
3,665,934,500,777,717,635,284,1
4,927,369,88,991,496,670,47,0
3,300,948,299,454,468,197,812,0
3,410,638,781,839,258,680,728,1
4,928,915,454,494,660,288,482,1
3,740,351,543,134,782,718,23,1
1,626,299,437,928,859,778,14,1
1,153,96,823,306,646,119,853,0
5,914,702,941,568,131,317,63,1
4,404,735,715,727,460,764,412,1
5,201,60,657,631,428,311,680,1
3,92,375,274,507,386,895,229,0
5,410,816,865,867,320,910,530,0
2,584,164,715,454,278,987,304,0
2,439,994,706,445,792,153,198,1
3,427,672,636,39,687,319,130,1
2,870,817,534,50,595,507,132,1
2,344,643,781,844,516,896,140,0
5,669,354,590,947,235,729,452,0
1,180,547,712,893,858,897,265,1
1,629,947,857,407,487,255,311,0
1,213,549,20,448,554,102,668,1
1,81,310,179,18,775,430,382,1
2,104,153,55,415,585,797,443,0
5,786,589,630,886,193,316,589,1
1,333,844,418,21,903,558,624,1
1,368,462,229,776,955,60,9,0
1,892,610,872,383,158,330,695,0
3,918,131,659,767,78,290,233,1
5,891,459,841,441,537,978,277,0
1,923,354,173,217,980,946,146,1
4,716,556,306,300,979,704,719,0
2,185,731,863,984,493,898,390,0
1,621,797,827,63,550,381,639,0
2,437,437,53,234,340,740,218,0
4,824,63,143,362,677,243,685,1
5,596,543,259,351,545,631,167,0
4,527,835,555,359,349,772,611,0
4,502,560,64,541,282,380,25,0
3,587,741,679,668,327,507,788,1
1,538,432,696,954,96,758,983,1
3,881,461,572,813,383,757,319,1
4,998,981,631,174,124,68,320,1
5,863,844,606,958,425,73,11,1
2,139,600,984,810,179,376,801,1
5,987,784,397,400,563,994,709,0
2,109,599,187,329,807,792,976,0
3,826,881,437,232,138,561,549,0
1,477,436,745,243,718,654,984,0
3,583,179,266,137,535,29,575,0
1,656,165,363,316,411,567,898,1
1,162,249,400,353,920,568,736,1
2,39,746,445,86,273,840,52,0
3,332,299,808,223,796,657,433,1
5,517,664,985,481,383,783,830,1
2,35,675,756,555,735,300,98,1
2,734,296,293,496,829,324,956,0
1,356,658,514,79,598,187,954,0
4,263,569,134,402,71,260,777,0
1,990,786,10,237,376,705,914,1
1,5,898,559,61,137,986,405,1
1,150,294,827,27,172,427,254,0
1,541,294,345,471,528,431,943,1
2,286,790,547,839,170,673,852,0
1,99,92,273,593,55,283,542,1
5,742,974,854,921,482,107,34,1
5,440,805,451,834,619,832,601,0
1,350,388,42,850,615,782,316,1
4,21,743,575,73,161,11,564,1
2,440,364,888,786,969,544,301,1
1,338,7,639,730,46,448,303,0
4,49,810,681,704,154,68,145,1
2,399,909,790,461,290,85,764,1
2,917,289,268,178,237,149,243,1
1,748,401,480,276,309,286,926,0
3,61,4,708,112,754,367,585,1
4,573,701,399,569,392,201,603,1
2,739,580,684,129,13,49,475,1
3,329,418,825,405,743,975,961,1
3,200,94,158,228,759,871,177,0
3,890,977,564,663,542,183,504,1
1,717,227,682,570,346,400,398,0
4,179,136,892,424,166,617,328,1
4,542,697,239,191,508,92,120,1
5,15,946,871,122,498,225,780,1
2,735,5,471,26,734,241,910,1
5,202,611,473,580,40,505,89,0
2,737,570,854,999,806,235,896,1
1,355,345,280,330,451,791,572,1
2,665,183,836,430,323,896,628,0
3,224,686,181,306,508,730,345,0
5,91,886,135,760,210,617,283,0
4,725,235,345,378,565,562,481,0
1,774,683,932,374,906,807,967,0
3,389,268,607,582,209,232,867,1
4,209,712,446,359,686,524,633,1
4,838,868,613,597,393,1,127,1
4,753,498,249,734,661,202,456,1
2,279,528,650,820,14,559,81,1
1,788,853,694,356,768,953,662,1
2,70,373,174,67,99,147,933,1
2,18,380,105,456,368,773,36,0
4,62,799,68,406,105,979,805,0
3,173,644,920,604,273,702,259,1
3,324,586,540,591,82,506,161,1
3,423,47,626,996,700,64,679,1
2,785,377,917,705,862,4,839,1
1,453,365,342,925,289,472,610,1
5,840,949,514,43,450,537,193,0
5,173,342,817,682,758,511,601,1
2,727,599,23,487,882,846,775,0
4,244,118,667,629,796,256,625,1
2,532,458,454,860,729,591,283,0
3,559,194,811,688,497,800,385,1
3,341,78,870,562,10,234,343,1
4,282,787,762,205,74,162,355,1
1,887,91,885,225,143,837,358,0
2,788,687,563,322,580,260,989,1
1,248,395,870,455,546,659,773,0
3,695,697,247,447,495,900,260,0
4,308,851,444,610,294,537,359,1
4,515,302,875,221,656,47,309,1
1,917,546,173,826,960,112,565,0
2,843,324,63,447,660,442,846,0
1,242,784,999,272,137,51,559,0
3,520,408,300,31,471,521,222,0
3,524,334,590,578,714,513,910,1
3,787,167,972,450,34,969,279,1
2,303,170,200,413,524,447,909,0
1,245,305,553,439,157,341,308,0
3,733,933,220,136,511,252,488,0
2,812,303,140,349,391,757,124,0
2,207,583,241,168,51,305,177,0
1,781,236,604,469,605,489,45,0
5,947,198,661,300,345,196,78,1
4,29,655,959,711,606,18,685,1
1,63,133,217,950,724,979,423,1
1,329,646,74,730,252,667,814,1
3,641,153,712,444,926,998,965,1
5,624,149,227,21,522,518,354,0
5,19,490,803,542,911,619,864,1
5,123,633,772,15,431,779,959,0
4,942,713,203,964,531,495,717,0
2,906,432,13,100,274,166,146,0
3,843,110,313,232,324,331,992,0
5,381,665,133,802,331,705,880,0
4,945,526,559,579,640,917,32,0
2,476,375,901,5,432,728,835,1
3,320,683,632,588,848,571,474,1
5,580,259,502,150,52,140,489,1
4,872,183,286,328,619,109,972,1
4,209,504,299,848,616,570,796,0
4,32,231,869,11,196,883,208,1
4,24,438,442,60,773,66,122,1
5,89,895,238,559,652,794,169,0
1,384,17,598,639,969,647,30,1
5,389,267,344,20,257,878,670,0
1,740,262,901,595,534,162,612,0
3,265,53,448,527,900,359,141,0
2,632,363,713,811,190,19,71,1
3,94,181,35,383,854,138,829,0
5,994,397,124,912,907,999,417,0
1,568,279,35,703,976,858,358,1
3,553,0,736,625,306,172,277,1
4,226,457,91,440,430,267,142,0
3,929,527,530,906,744,284,304,1
5,328,952,601,621,791,568,769,0
1,444,210,779,301,828,650,355,0
5,306,644,721,680,960,283,623,1
4,748,419,716,47,831,974,536,0
5,399,56,868,978,324,747,88,1
2,677,789,497,985,931,167,292,1
4,805,623,928,438,659,111,125,1
4,236,646,945,43,350,723,11,1
5,342,554,113,429,299,452,839,0
2,147,513,194,282,833,6,618,1
4,490,935,682,25,913,46,553,1
2,111,255,621,88,441,758,256,0
1,675,533,156,589,737,729,273,1
4,428,432,272,512,612,408,358,0
1,964,997,104,860,76,451,922,1
2,932,671,899,188,584,134,308,1
4,357,552,750,158,85,0,195,1
5,662,617,772,484,120,860,695,0
1,150,637,399,477,258,999,286,1
1,633,454,807,805,602,475,441,0
4,681,512,100,255,805,676,953,0
1,224,999,255,413,304,19,716,0
4,271,188,438,433,671,923,275,0
3,745,682,713,452,740,277,140,1
1,517,808,419,439,183,974,754,1
3,381,458,46,34,287,132,666,0
3,15,881,759,331,252,855,255,1
3,798,977,400,59,270,189,566,0
3,579,438,879,787,907,53,339,1
2,141,300,169,289,816,676,457,0
3,923,597,611,724,258,243,839,1
1,407,249,719,385,776,88,534,0
4,579,981,565,707,227,865,714,0
5,712,654,515,110,954,760,138,0
3,366,816,732,346,969,372,790,1
4,719,699,213,500,89,412,870,0
2,734,424,141,237,475,365,718,0
2,81,964,528,546,185,72,56,1
4,517,13,949,409,717,822,429,1
3,767,295,75,507,15,958,350,0
3,512,744,889,219,714,319,347,1
2,288,274,653,888,826,982,74,0
1,749,677,355,572,857,954,983,1
3,348,278,936,708,422,138,876,1
3,74,226,722,672,311,654,545,1
2,359,427,475,429,154,260,708,1
2,939,553,884,265,672,738,854,1
1,808,80,335,365,68,89,548,0
2,552,233,106,752,847,775,356,0
1,201,311,408,497,556,515,994,1
4,394,969,430,483,322,100,246,1
1,891,583,800,503,465,41,868,0
3,320,653,712,602,474,129,496,1
1,145,750,382,470,542,895,534,1
4,650,265,94,673,578,26,747,1
4,433,710,528,956,773,502,540,1
5,599,368,646,235,340,794,179,0
5,587,587,604,177,496,358,578,1
2,488,476,506,814,603,111,733,1
1,124,99,381,40,785,536,79,1
4,104,675,354,943,165,202,543,1
4,661,315,846,990,160,694,606,1
1,203,844,923,284,63,176,128,0
1,987,698,61,215,79,465,916,1
5,232,975,278,391,903,977,314,0
2,630,120,567,941,417,733,143,0
2,175,863,930,582,235,92,324,1
2,614,478,73,178,844,61,538,1
4,37,13,778,927,630,843,640,1
1,276,551,862,433,8,862,101,1
4,768,123,321,904,52,765,236,0
1,901,330,653,288,835,941,162,1
4,342,98,195,379,129,863,293,0
2,0,719,451,958,773,155,857,1
1,156,412,960,76,415,970,862,1
4,360,986,607,728,310,994,731,0
1,356,570,700,665,2,553,264,0
1,672,748,472,51,516,468,85,0
5,370,318,83,679,749,836,646,0
4,491,385,0,769,306,616,570,0
1,19,404,423,417,286,974,399,1
5,940,608,706,743,114,964,674,0
1,902,892,909,939,413,480,346,0
5,569,49,907,510,878,576,422,1
1,325,77,897,497,680,531,461,0
4,611,715,436,808,37,412,36,1
5,476,289,942,404,678,400,201,1
1,497,841,627,716,350,67,446,0
5,711,212,541,788,596,775,593,0
2,456,527,18,801,630,105,142,0
5,106,110,539,401,132,683,761,0
2,449,429,329,183,620,315,80,1
1,173,33,966,326,824,783,97,0
2,270,298,807,221,673,248,207,1
5,302,33,925,244,336,627,426,1
3,882,472,13,147,163,492,44,0
2,561,17,25,457,109,370,542,0
4,302,153,585,862,462,760,997,0
4,504,555,108,318,47,452,840,0
4,19,834,357,942,625,764,198,0
4,273,850,203,112,189,872,539,0
5,447,483,84,34,272,587,546,0
3,364,694,495,659,488,226,79,0
5,660,692,529,89,708,931,771,0
5,949,989,562,189,146,658,543,0
5,471,730,913,599,357,688,595,1
1,338,716,217,261,503,468,984,1
4,320,180,792,529,847,295,726,1
2,920,375,816,323,557,487,361,1
2,781,970,682,17,349,445,378,1
1,474,620,336,369,55,575,699,1
1,197,893,673,825,362,235,389,0
1,914,111,962,436,219,95,761,0
4,33,815,107,722,14,989,697,0
3,844,953,916,372,105,148,6,1
4,701,88,788,360,467,861,523,1
2,8,922,56,434,267,715,736,0
1,513,380,814,21,883,813,336,0
4,977,676,537,517,435,753,693,0
5,323,574,89,517,673,153,300,0
4,758,7,465,6,775,713,8,0
4,138,559,412,591,625,728,739,0
5,550,606,524,490,846,42,802,1
4,833,281,21,944,161,151,598,0
1,914,307,512,125,329,874,653,1
4,264,789,745,296,134,328,265,1
3,49,475,413,122,694,418,148,0
4,985,855,911,941,726,137,705,1
2,46,717,129,711,432,997,779,0
1,860,162,389,582,12,787,324,1
5,867,525,885,111,123,369,18,1
5,395,988,725,344,798,295,820,1
1,659,299,622,88,547,14,752,0
5,86,335,639,834,986,854,36,0
5,969,572,813,859,179,98,138,1
1,992,415,978,36,791,228,850,0
3,539,567,967,352,24,841,799,1
2,886,256,617,37,683,885,983,0
4,175,246,259,828,248,497,159,0
3,320,860,875,554,336,653,945,1
5,368,993,4,447,468,494,545,0
4,954,973,299,293,882,630,968,0
2,156,539,244,616,604,253,762,0
4,692,698,682,704,938,96,783,1
2,252,542,940,315,990,37,291,1
4,947,198,951,293,185,386,149,1
5,615,301,685,180,405,24,232,1
3,311,351,732,776,846,649,84,1
2,32,255,846,629,426,674,980,1
2,587,229,962,656,563,366,425,1
3,13,679,946,323,482,699,99,1
3,809,665,805,679,940,851,13,1
1,351,618,301,152,894,587,363,1
2,338,814,44,818,2,361,743,0
1,404,76,223,832,405,814,36,1
2,449,778,574,616,314,498,574,1
1,927,69,352,212,806,482,343,1
1,634,961,336,143,285,754,716,1
5,442,864,108,535,937,641,272,0
5,43,654,550,444,584,987,642,0
4,462,336,787,75,674,316,956,1
3,739,78,471,770,75,352,220,0
2,669,975,781,872,709,646,486,1
3,519,225,210,762,688,30,607,0
4,173,826,111,822,380,905,727,0
3,393,182,684,197,193,24,126,1
3,873,797,766,915,667,754,857,1
1,125,44,830,154,731,47,654,0
4,966,865,745,901,393,988,466,0
3,290,847,919,315,303,235,217,1
1,458,8,904,815,809,44,836,0
3,996,774,48,254,683,95,279,0
5,437,209,370,226,260,611,572,0
2,878,679,287,377,9,471,762,0
3,139,110,830,272,645,109,966,1
5,817,806,151,397,692,523,146,0
2,477,704,956,865,7,336,789,1
4,720,343,472,931,157,84,66,1
1,944,145,333,544,169,468,680,1
4,57,703,644,443,766,501,976,1
3,722,40,325,532,57,643,661,0
5,638,188,319,924,622,494,4,0
5,472,928,457,748,1,778,691,0
4,60,364,656,950,86,752,201,1
4,18,288,108,434,25,125,506,1
2,825,49,807,530,492,121,799,1
1,246,664,496,293,47,63,847,0
2,384,779,951,997,297,934,872,1
2,79,799,293,604,716,932,559,0
3,121,626,272,175,641,196,256,0
1,867,886,952,839,536,38,411,0
1,336,500,278,641,726,694,279,1
3,755,598,248,413,0,592,417,0
4,391,97,504,926,220,814,148,0
2,827,958,678,429,985,220,393,1
4,520,909,521,380,59,18,790,1
3,378,582,917,886,658,611,750,1
5,382,24,621,144,314,87,134,1
1,821,421,545,898,320,26,79,0
2,77,394,199,479,507,998,399,0
3,180,314,24,841,566,845,423,0
1,336,342,469,603,368,875,612,1
2,364,354,884,237,368,462,647,1
3,383,887,532,581,356,115,471,1
1,0,299,688,133,819,937,216,1
5,952,23,602,984,737,801,659,0
5,510,17,386,142,44,870,207,0
4,782,725,198,183,536,583,438,0
1,653,666,403,368,313,221,73,0
1,752,435,245,416,623,385,612,1
4,500,710,456,845,454,552,971,1
4,100,550,729,37,490,343,795,1
1,619,762,363,83,993,838,462,1
1,771,757,797,292,772,446,239,0
3,269,631,971,35,728,987,267,1
5,936,24,249,212,522,9,26,1
4,72,577,589,3,849,686,711,1
3,913,399,90,682,214,427,351,0
5,578,50,104,221,164,525,30,0
4,512,73,571,56,437,670,860,1
2,168,605,419,700,661,16,571,1
1,541,608,275,814,867,805,266,1
1,920,687,658,943,975,979,533,1
3,5,333,656,336,638,437,406,1
4,979,665,566,45,745,639,256,1
3,775,416,954,623,422,456,820,1
4,415,77,404,517,173,477,330,1
3,949,263,483,655,237,743,786,0
4,41,175,398,888,600,888,990,0
5,733,487,722,200,116,477,801,1
2,929,859,616,223,329,302,134,1
2,181,302,309,795,993,535,786,0
4,17,734,670,380,645,137,815,1
5,355,40,486,439,842,502,243,0
2,646,353,942,308,927,716,414,1
1,865,352,754,419,687,648,116,0
4,817,62,690,99,66,17,853,1
5,372,720,486,974,94,125,953,1
3,359,79,291,347,433,814,407,0
4,980,732,723,779,462,948,384,0
4,350,422,385,25,180,626,267,0
5,867,182,863,554,693,675,95,1
4,60,604,694,328,37,399,381,1
2,339,151,609,85,120,74,191,1
1,335,347,741,744,531,573,441,0
1,216,672,546,566,224,484,188,0
1,38,379,852,402,779,320,470,0
2,812,951,245,841,116,93,789,1
4,441,981,483,357,747,843,915,0
1,57,843,958,820,708,949,690,0
2,298,765,886,81,811,308,621,1
5,101,651,102,719,490,987,269,0
3,188,722,694,783,206,474,672,1
1,421,452,404,722,627,876,528,1
3,64,532,402,818,24,427,660,0
4,879,370,222,646,264,479,443,0
3,149,346,679,519,968,627,602,1
4,360,205,636,390,168,193,239,1
3,248,291,458,425,737,564,611,0
4,499,303,813,327,301,516,458,1
1,773,94,432,477,182,952,16,1
3,896,625,825,663,455,385,281,1
1,911,81,239,15,151,404,43,1
5,532,3,15,468,298,479,352,0
2,773,437,734,395,144,220,997,1
2,466,39,547,841,986,815,6,0
2,63,923,234,389,377,446,124,0
2,79,997,909,649,13,830,965,1
3,890,442,33,682,844,561,658,0
1,533,200,406,684,3,635,101,1
1,768,22,473,234,429,174,945,0
2,527,565,96,65,999,491,627,0
3,6,280,850,96,563,940,676,1
2,516,754,787,843,923,968,596,0
5,524,474,728,245,942,50,291,1
4,346,190,615,316,93,532,30,1
3,350,744,7,997,821,999,932,0
5,234,266,498,912,191,377,514,1
1,836,14,894,475,153,622,288,0
5,664,563,648,217,485,402,73,1
4,747,843,938,573,852,110,908,1
5,976,867,118,707,25,615,691,0
3,295,694,17,256,15,173,931,0
5,95,594,711,156,368,442,691,1
1,328,802,303,444,671,540,599,1
1,895,860,713,177,420,928,200,1
4,546,44,711,190,379,240,437,1
5,132,131,179,757,314,892,750,0
4,563,167,923,697,889,963,980,1
2,980,328,573,119,70,253,677,1
2,883,916,242,822,647,472,822,0
5,622,551,102,539,468,405,284,0
2,936,213,177,856,32,145,926,1
5,470,937,260,398,109,199,802,0
1,889,285,215,430,834,841,927,1
2,65,291,140,266,428,639,807,0
1,150,974,968,133,463,581,433,0
2,656,623,545,176,885,61,525,1
5,335,697,603,578,999,514,968,0
2,72,217,217,967,635,661,555,0
5,968,817,391,958,828,364,974,0
4,739,369,408,178,304,679,98,0
2,687,752,114,93,110,72,526,1
5,756,472,612,390,216,807,242,0
5,231,812,505,916,707,825,33,0
4,289,899,540,260,598,583,165,1
5,103,894,562,947,803,817,737,0
2,205,151,837,72,501,999,362,0
1,864,353,436,72,286,828,338,1
3,211,510,38,821,627,912,708,0
1,910,572,641,112,348,842,963,1
4,974,916,87,502,881,951,702,0
1,463,431,220,734,812,97,840,0
2,855,34,478,591,227,696,459,0
2,510,229,290,591,789,191,79,1
1,265,121,865,312,422,162,904,0
1,289,724,210,164,277,173,279,0
5,94,415,2,492,928,634,110,0
5,625,310,491,371,473,763,447,0
3,565,572,17,546,718,374,963,0
1,824,418,792,937,735,698,46,0
1,226,956,912,694,663,680,596,0
5,630,548,51,796,593,405,785,0
4,706,789,726,711,707,858,282,0
2,622,793,670,104,692,38,922,1
4,397,691,717,246,490,612,736,1
2,520,141,778,87,415,628,260,1
1,691,79,913,28,256,87,301,0
2,286,656,397,41,802,942,832,0
2,831,183,483,195,94,874,490,0
2,11,83,121,186,141,353,196,0
2,879,16,778,0,842,423,727,1
3,293,304,310,203,80,192,312,0
5,657,213,795,584,76,160,3,1
5,958,675,597,245,218,455,18,1
2,878,617,745,922,816,31,358,1
4,872,3,146,800,186,370,32,0
1,287,25,40,483,982,35,670,0
4,419,545,419,884,52,60,214,1
1,558,172,173,202,694,37,53,0
5,67,213,802,203,0,17,18,1
3,634,210,422,930,992,918,772,0
4,197,862,360,397,812,176,755,1
1,829,763,155,627,860,779,838,1
2,223,466,981,915,456,308,498,1
3,122,966,41,417,4,8,162,0
1,811,25,265,496,190,795,581,1
5,58,423,261,170,255,973,783,0
3,228,621,79,769,306,288,847,0
5,821,389,678,690,789,778,675,0
1,498,832,617,48,812,648,848,1
4,204,941,727,398,74,233,248,1
4,886,128,224,775,541,559,412,0
5,346,718,948,368,192,907,299,0
3,806,522,298,756,951,906,514,0
2,894,535,440,101,905,437,505,1
4,164,130,530,903,546,35,376,1
1,883,140,235,465,130,539,422,1
3,643,492,934,267,725,731,28,1
2,688,338,45,647,877,619,857,0
1,188,332,402,27,169,742,569,1
4,286,217,529,67,374,730,800,0
2,600,370,14,262,12,359,336,0
5,84,283,7,858,38,891,428,0
2,738,723,682,941,89,841,507,0
4,962,536,162,438,811,892,205,0
4,323,288,819,276,487,378,779,1
2,325,136,406,84,286,384,893,1
3,535,225,302,635,77,928,368,0
5,207,370,851,50,799,835,365,0
1,464,479,685,714,140,413,82,0
1,317,557,61,763,371,348,681,1
5,234,510,998,276,979,470,35,1
4,436,441,10,279,409,398,339,0
4,450,670,18,821,413,130,777,0
1,163,287,845,760,810,340,161,0
3,371,579,154,565,855,330,919,0
4,468,315,378,704,640,722,915,0
4,539,633,9,920,10,710,54,0
3,664,935,693,816,747,72,980,1
1,287,948,237,38,759,955,40,1
1,292,99,210,944,462,744,458,1
2,278,49,424,271,527,511,559,0
1,886,493,276,190,983,786,889,1
4,77,748,741,353,966,269,614,1
2,422,176,669,717,955,376,640,1
2,511,304,614,469,930,459,928,1
4,672,251,396,873,547,143,972,1
2,357,675,854,384,709,662,851,1
3,380,895,896,105,383,28,426,1
2,879,730,146,472,584,655,160,0
5,352,210,341,293,362,368,376,0
1,321,55,403,598,964,195,846,0
5,408,441,608,550,32,52,604,1
1,105,218,716,668,242,352,754,0
2,334,16,501,357,640,546,164,0
3,491,909,652,62,371,257,722,1
1,121,419,808,176,719,974,260,1
2,493,941,763,257,158,339,454,1
1,553,52,441,629,830,51,546,0
5,789,293,888,541,695,874,950,0
2,409,693,629,120,334,923,93,0
4,252,17,285,147,222,26,276,1
3,467,11,803,817,669,329,551,1
5,531,302,428,930,967,153,766,1
1,311,333,389,748,761,148,41,0
1,766,603,957,577,529,770,820,0
4,489,211,597,227,938,295,527,1
5,265,966,371,803,790,431,852,0
2,627,999,259,911,943,184,745,1
1,53,47,288,903,948,360,400,1
5,705,634,333,477,555,865,839,0
3,961,317,620,496,74,351,304,1
1,343,393,917,901,821,448,754,0
4,922,867,549,885,480,447,56,1
3,633,937,31,84,217,366,840,0
4,378,559,344,981,427,176,545,1
